Customer ID,Gender,Age,Married,Dependents,Number of Dependents,Referred a Friend,Tenure in Months,Offer,Phone Service,Multiple Lines,Internet Service,Internet Type,Online Security,Online Backup,Device Protection Plan,Premium Tech Support,Streaming TV,Streaming Movies,Streaming Music,Unlimited Data,Contract,Paperless Billing,Payment Method,Monthly Charge,Total Charges,Total Long Distance Charges,Total Revenue,Satisfaction Score,Tenure,Distance call,Campaign,age group
5236-PERKL,Female,38,No,No,0,No,57,None,Yes,Yes,Yes,Fiber Optic,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Two Year,Yes,Bank Withdrawal,112.95,6465.0,2785.02,9250.02,1,4 years+,Yes,No,Young_adult
5373-SFODM,Male,65,Yes,No,0,Yes,36,None,Yes,Yes,Yes,Fiber Optic,No,No,No,No,No,Yes,Yes,Yes,Month-to-Month,Yes,Credit Card,85.25,3132.75,883.44,4016.19,2,3 years,Yes,No,Senioir_citizen
9961-JBNMK,Male,79,No,No,0,No,21,None,Yes,No,Yes,Fiber Optic,No,No,Yes,No,Yes,Yes,No,Yes,Month-to-Month,Yes,Bank Withdrawal,96.8,2030.3,887.67,2907.77,1,2 years,Yes,No,Senioir_citizen
5372-FBKBN,Female,38,No,Yes,2,No,21,Offer D,Yes,No,No,None,No,No,No,No,No,No,No,No,Month-to-Month,No,Credit Card,20.75,452.2,182.28,634.48,3,2 years,Yes,Yes,Young_adult
0430-IHCDJ,Male,40,No,No,0,No,15,None,Yes,Yes,Yes,DSL,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,49.0,749.25,176.25,925.5,3,2 years,Yes,No,Young_adult
4701-AHWMW,Male,30,Yes,No,0,Yes,55,None,No,No,Yes,DSL,No,No,Yes,Yes,Yes,Yes,Yes,No,Month-to-Month,Yes,Bank Withdrawal,54.55,2978.3,0.0,3028.3,1,4 years+,No,No,Young_adult
5804-LEPIM,Female,74,No,No,0,No,2,Offer E,Yes,No,Yes,Fiber Optic,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,70.35,139.05,26.34,165.39,3,1 year,Yes,Yes,Senioir_citizen
4581-LNWUM,Female,47,No,No,0,No,13,Offer D,No,No,Yes,DSL,No,No,Yes,No,Yes,Yes,Yes,Yes,Month-to-Month,No,Bank Withdrawal,49.15,649.4,0.0,649.4,3,2 years,No,Yes,Young_adult
4570-QHXHL,Female,48,No,No,0,No,9,None,Yes,No,Yes,DSL,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,43.75,405.7,366.57,766.37,3,1 year,Yes,No,Young_adult
2869-ADAWR,Female,41,No,No,0,No,45,Offer B,Yes,Yes,Yes,Fiber Optic,No,Yes,No,No,Yes,No,No,Yes,Month-to-Month,Yes,Credit Card,89.3,4016.85,635.4,4607.62,2,4 years+,Yes,Yes,Young_adult
3999-QGRJH,Male,80,No,No,0,No,8,None,Yes,No,Yes,Fiber Optic,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,69.7,560.85,119.12,679.97,1,1 year,Yes,No,Senioir_citizen
2545-EBUPK,Female,70,No,No,0,No,2,Offer E,Yes,Yes,Yes,Fiber Optic,No,No,No,No,No,Yes,No,Yes,Two Year,Yes,Bank Withdrawal,84.05,186.05,43.8,229.85,3,1 year,Yes,Yes,Senioir_citizen
6599-GZWCM,Female,39,No,No,0,No,13,None,Yes,No,Yes,Fiber Optic,No,Yes,No,No,No,No,No,Yes,One Year,Yes,Credit Card,74.65,966.25,554.06,1520.31,5,2 years,Yes,No,Young_adult
0744-GKNGE,Female,31,Yes,Yes,2,No,64,Offer B,Yes,Yes,Yes,Fiber Optic,Yes,No,No,Yes,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,86.8,5327.25,1775.36,7102.61,3,4 years+,Yes,Yes,Young_adult
4778-IZARL,Male,46,Yes,No,0,Yes,63,None,Yes,No,Yes,Fiber Optic,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Credit Card,110.1,6705.7,200.34,6906.04,3,4 years+,Yes,No,Young_adult
9929-PLVPA,Female,51,No,Yes,3,No,4,Offer E,Yes,No,No,None,No,No,No,No,No,No,No,No,Month-to-Month,No,Credit Card,20.4,94.5,123.16,217.66,3,1 year,Yes,Yes,Young_adult
9631-XEYKE,Male,28,No,No,0,No,3,None,Yes,Yes,Yes,DSL,No,No,No,No,No,No,No,Yes,Month-to-Month,No,Bank Withdrawal,50.4,137.25,89.22,226.47,5,1 year,Yes,No,Under_30
7994-XIRTR,Male,79,No,No,0,No,54,Offer B,Yes,No,Yes,DSL,No,No,Yes,Yes,No,Yes,No,Yes,One Year,No,Bank Withdrawal,65.25,3529.95,277.56,3774.44,4,4 years+,Yes,Yes,Senioir_citizen
2791-SFVEW,Female,63,No,No,0,No,9,Offer E,Yes,No,No,None,No,No,No,No,No,No,No,No,Month-to-Month,No,Bank Withdrawal,20.15,238.15,313.11,551.26,4,1 year,Yes,Yes,Young_adult
2027-OAQQC,Female,64,No,No,0,No,43,Offer B,No,No,Yes,DSL,No,No,Yes,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,49.05,2076.2,0.0,2055.91,1,4 years+,No,Yes,Young_adult
2568-OIADY,Female,26,Yes,No,0,Yes,37,None,Yes,Yes,Yes,Fiber Optic,No,No,Yes,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,99.5,3762.0,1342.73,5104.73,1,4 years+,Yes,No,Under_30
7244-QWYHG,Male,20,Yes,No,0,Yes,50,Offer B,No,No,Yes,DSL,Yes,No,No,Yes,Yes,No,No,Yes,One Year,Yes,Bank Withdrawal,44.45,2188.45,0.0,2188.45,4,4 years+,No,Yes,Under_30
1729-VLAZJ,Female,52,No,Yes,5,No,10,Offer D,No,No,Yes,DSL,Yes,Yes,No,Yes,No,No,No,No,One Year,No,Credit Card,40.25,411.45,0.0,423.49,3,1 year,No,Yes,Young_adult
8466-PZBLH,Male,32,Yes,Yes,3,Yes,67,None,Yes,Yes,Yes,Fiber Optic,Yes,No,No,Yes,Yes,Yes,Yes,Yes,Two Year,No,Bank Withdrawal,104.6,6885.75,757.77,7643.52,3,4 years+,Yes,No,Young_adult
3758-CKOQL,Female,20,Yes,No,0,Yes,59,Offer B,Yes,Yes,Yes,Fiber Optic,Yes,Yes,Yes,Yes,No,Yes,Yes,No,One Year,Yes,Credit Card,107.0,6152.3,2427.85,8580.15,4,4 years+,Yes,Yes,Under_30
0999-QXNSA,Male,72,No,Yes,1,No,7,None,Yes,No,Yes,DSL,No,No,No,No,No,No,No,Yes,Two Year,Yes,Credit Card,45.75,344.2,287.98,603.18,4,1 year,Yes,No,Senioir_citizen
3547-LQRIK,Female,20,Yes,No,0,Yes,47,None,Yes,Yes,No,None,No,No,No,No,No,No,No,No,One Year,No,Bank Withdrawal,26.9,1250.85,548.96,1799.81,4,4 years+,Yes,No,Under_30
6773-LQTVT,Female,67,Yes,Yes,1,Yes,29,None,No,No,Yes,DSL,No,Yes,Yes,No,No,No,No,Yes,Two Year,Yes,Credit Card,35.65,1025.15,0.0,1000.08,5,3 years,No,No,Senioir_citizen
4976-LNFVV,Male,65,Yes,No,0,Yes,19,None,No,No,Yes,DSL,No,Yes,Yes,No,No,No,No,Yes,Month-to-Month,Yes,Credit Card,34.3,577.15,0.0,577.15,5,2 years,No,No,Senioir_citizen
9867-NNXLC,Female,43,No,No,0,No,22,Offer D,Yes,No,No,None,No,No,No,No,No,No,No,No,Month-to-Month,Yes,Credit Card,20.05,470.2,746.24,1216.44,5,2 years,Yes,Yes,Young_adult
5753-QQWPW,Female,57,No,No,0,No,28,Offer C,Yes,No,Yes,DSL,Yes,Yes,No,Yes,No,No,No,Yes,One Year,Yes,Bank Withdrawal,59.9,1654.7,316.96,1971.66,3,3 years,Yes,Yes,Young_adult
9133-AYJZG,Female,40,No,No,0,No,23,None,Yes,Yes,Yes,Fiber Optic,No,Yes,No,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Credit Card,98.7,2249.1,332.35,2581.45,5,2 years,Yes,No,Young_adult
0505-SPOOW,Female,41,Yes,No,0,Yes,70,Offer A,Yes,No,No,None,No,No,No,No,No,No,No,No,Two Year,No,Bank Withdrawal,19.8,1397.65,819.7,2217.35,4,4 years+,Yes,Yes,Young_adult
3144-KMTWZ,Male,40,Yes,No,0,Yes,71,Offer A,Yes,Yes,Yes,Fiber Optic,No,Yes,Yes,No,No,Yes,Yes,No,Month-to-Month,Yes,Bank Withdrawal,93.25,6669.45,1885.76,8645.21,4,4 years+,Yes,Yes,Young_adult
6242-FEGFD,Male,43,Yes,No,0,Yes,66,None,Yes,Yes,Yes,Fiber Optic,Yes,Yes,Yes,Yes,No,No,No,Yes,Two Year,No,Credit Card,96.6,6424.25,2412.3,8836.55,3,4 years+,Yes,No,Young_adult
1567-DSCIC,Male,59,No,No,0,No,8,None,Yes,Yes,Yes,Fiber Optic,No,Yes,Yes,No,Yes,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,94.0,773.65,191.12,964.77,1,1 year,Yes,No,Young_adult
9840-DVNDC,Male,45,No,No,0,No,6,None,Yes,No,Yes,Fiber Optic,No,No,No,No,Yes,No,No,No,Month-to-Month,Yes,Credit Card,80.5,463.05,38.4,511.45,2,1 year,Yes,No,Young_adult
1401-FTHFQ,Male,64,Yes,Yes,1,Yes,23,Offer D,Yes,No,No,None,No,No,No,No,No,No,No,No,One Year,Yes,Credit Card,20.0,445.3,557.06,1002.36,5,2 years,Yes,Yes,Young_adult
0594-UFTUL,Male,35,Yes,Yes,3,Yes,13,Offer D,Yes,No,No,None,No,No,No,No,No,No,No,No,Month-to-Month,Yes,Credit Card,19.85,252.0,522.6,774.6,4,2 years,Yes,Yes,Young_adult
2916-BQZLN,Male,29,No,No,0,No,19,None,Yes,Yes,Yes,Fiber Optic,Yes,No,Yes,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,84.75,1651.95,216.98,1819.55,4,2 years,Yes,No,Under_30
3351-NQLDI,Female,41,Yes,No,0,Yes,67,Offer A,Yes,Yes,Yes,Fiber Optic,Yes,No,No,Yes,No,Yes,Yes,Yes,One Year,Yes,Credit Card,94.35,6341.45,2072.98,8414.43,1,4 years+,Yes,Yes,Young_adult
4853-RULSV,Male,25,No,No,0,No,70,Offer A,Yes,Yes,Yes,Fiber Optic,Yes,No,No,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Credit Card,104.0,7250.15,853.3,8103.45,1,4 years+,Yes,Yes,Under_30
5590-YRFJT,Female,44,Yes,No,0,Yes,20,None,No,No,Yes,DSL,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,24.45,482.8,0.0,482.8,3,2 years,No,No,Young_adult
5743-KHMNA,Male,43,No,No,0,No,71,None,Yes,Yes,No,None,No,No,No,No,No,No,No,No,Two Year,No,Bank Withdrawal,25.55,1898.1,2774.68,4672.78,5,4 years+,Yes,No,Young_adult
6257-DTAYD,Male,27,Yes,No,0,Yes,71,Offer A,Yes,Yes,Yes,Fiber Optic,No,Yes,No,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Credit Card,104.15,7365.3,274.06,7639.36,4,4 years+,Yes,Yes,Under_30
1131-SUEKT,Male,41,Yes,Yes,1,Yes,61,Offer B,Yes,No,Yes,Fiber Optic,No,Yes,No,Yes,Yes,Yes,Yes,Yes,One Year,Yes,Bank Withdrawal,98.45,6145.2,2535.77,8680.97,3,4 years+,Yes,Yes,Young_adult
3001-UNBTL,Male,69,Yes,Yes,1,Yes,29,Offer C,Yes,Yes,Yes,Fiber Optic,No,No,Yes,No,Yes,Yes,No,Yes,Month-to-Month,Yes,Bank Withdrawal,103.95,2964.8,1431.44,4396.24,4,3 years,Yes,Yes,Senioir_citizen
3452-FLHYD,Male,47,Yes,No,0,Yes,25,None,Yes,No,No,None,No,No,No,No,No,No,No,No,One Year,Yes,Bank Withdrawal,20.95,495.15,627.0,1122.15,4,3 years,Yes,No,Young_adult
2277-DJJDL,Male,69,Yes,No,0,Yes,60,Offer B,Yes,Yes,Yes,Fiber Optic,No,No,No,Yes,Yes,Yes,No,No,Two Year,Yes,Bank Withdrawal,99.0,6017.9,624.0,6791.9,3,4 years+,Yes,Yes,Senioir_citizen
8384-FZBJK,Female,37,Yes,Yes,3,Yes,57,None,Yes,Yes,Yes,Fiber Optic,No,Yes,No,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,100.6,5611.7,1845.09,7456.79,3,4 years+,Yes,No,Young_adult
4623-ZKHLY,Male,43,Yes,No,0,Yes,22,Offer D,Yes,No,No,None,No,No,No,No,No,No,No,No,Month-to-Month,Yes,Bank Withdrawal,20.45,471.55,457.16,928.71,4,2 years,Yes,Yes,Young_adult
7330-WZLNC,Female,25,No,No,0,No,5,Offer E,Yes,Yes,Yes,Fiber Optic,No,Yes,No,No,Yes,No,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,90.8,455.5,7.45,462.95,3,1 year,Yes,Yes,Under_30
0827-ITJPH,Male,33,No,No,0,No,36,Offer C,Yes,No,No,None,No,No,No,No,No,No,No,No,Two Year,Yes,Credit Card,18.55,689.0,306.0,995.0,3,3 years,Yes,Yes,Young_adult
3097-FQTVJ,Female,23,No,No,0,No,41,Offer B,Yes,No,No,None,No,No,No,No,No,No,No,No,Two Year,No,Mailed Check,20.0,810.3,413.69,1223.99,4,4 years+,Yes,Yes,Under_30
3374-PZLXD,Male,31,No,No,0,No,34,Offer C,Yes,No,No,None,No,No,No,No,No,No,No,No,Month-to-Month,No,Credit Card,19.7,675.6,1241.68,1917.28,3,3 years,Yes,Yes,Young_adult
2672-DZUOY,Male,46,No,No,0,No,1,Offer E,No,No,Yes,DSL,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,25.15,25.15,0.0,25.15,1,1 year,No,Yes,Young_adult
1629-DQQVB,Female,19,No,No,0,No,14,None,Yes,No,Yes,Cable,Yes,No,No,No,No,No,No,Yes,Month-to-Month,No,Bank Withdrawal,50.1,709.5,507.08,1216.58,3,2 years,Yes,No,Under_30
5077-DXTCG,Female,37,No,No,0,No,1,None,Yes,No,Yes,Cable,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,45.3,45.3,26.41,71.71,1,1 year,Yes,No,Young_adult
4030-VPZBD,Female,53,No,No,0,No,2,None,No,No,Yes,DSL,No,No,No,Yes,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,30.9,59.05,0.0,59.05,2,1 year,No,No,Young_adult
5656-JAMLX,Male,29,No,No,0,No,62,None,Yes,No,No,None,No,No,No,No,No,No,No,No,Two Year,No,Bank Withdrawal,19.85,1253.65,878.54,2132.19,5,4 years+,Yes,No,Under_30
4075-JFPGR,Female,27,Yes,No,0,Yes,51,Offer B,Yes,No,Yes,Fiber Optic,Yes,Yes,Yes,No,Yes,No,No,Yes,One Year,Yes,Bank Withdrawal,93.5,4619.55,1074.57,5694.12,3,4 years+,Yes,Yes,Under_30
1212-GLHMD,Male,54,No,No,0,No,3,Offer E,Yes,No,Yes,Fiber Optic,Yes,No,No,No,No,Yes,Yes,Yes,Month-to-Month,Yes,Credit Card,86.05,244.85,54.78,299.63,4,1 year,Yes,Yes,Young_adult
7096-ZNBZI,Female,21,Yes,No,0,Yes,72,Offer A,Yes,Yes,No,None,No,No,No,No,No,No,No,No,Two Year,No,Credit Card,26.45,1914.5,1599.84,3514.34,4,4 years+,Yes,Yes,Under_30
3669-WHAFY,Female,57,Yes,No,0,Yes,71,Offer A,Yes,Yes,Yes,Fiber Optic,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Credit Card,115.15,8078.1,670.24,8748.34,3,4 years+,Yes,Yes,Young_adult
7089-XXAYG,Male,37,Yes,No,0,Yes,25,None,No,No,Yes,Cable,No,No,Yes,No,Yes,No,No,No,One Year,Yes,Credit Card,38.1,970.4,0.0,1070.4,5,3 years,No,No,Young_adult
8780-YRMTT,Female,64,No,No,0,No,66,Offer A,No,No,Yes,DSL,Yes,Yes,Yes,Yes,No,No,No,No,Two Year,Yes,Mailed Check,47.4,3177.25,0.0,3177.25,3,4 years+,No,Yes,Young_adult
6727-IOTLZ,Male,48,Yes,No,0,Yes,14,Offer D,Yes,No,Yes,Cable,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,No,Credit Card,81.95,1181.75,72.38,1254.13,3,2 years,Yes,Yes,Young_adult
2882-WDTBA,Male,64,Yes,No,0,Yes,69,Offer A,Yes,No,Yes,Cable,Yes,Yes,Yes,Yes,Yes,No,No,Yes,Two Year,Yes,Bank Withdrawal,75.75,5388.15,3058.77,8446.92,4,4 years+,Yes,Yes,Young_adult
6100-QQHEB,Male,42,Yes,No,0,Yes,17,Offer D,Yes,Yes,Yes,Fiber Optic,No,No,No,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,92.55,1515.1,301.07,1816.17,3,2 years,Yes,Yes,Young_adult
8180-AKMJV,Female,27,No,No,0,No,1,Offer E,Yes,No,Yes,Cable,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Credit Card,44.55,44.55,23.04,67.59,5,1 year,Yes,Yes,Under_30
0206-TBWLC,Female,63,Yes,No,0,Yes,54,Offer B,Yes,Yes,Yes,Fiber Optic,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,One Year,Yes,Credit Card,114.65,6049.5,615.6,6665.1,4,4 years+,Yes,Yes,Young_adult
0128-MKWSG,Female,51,No,Yes,2,No,26,None,No,No,Yes,DSL,Yes,No,No,Yes,No,Yes,Yes,Yes,Month-to-Month,No,Credit Card,45.8,1147.0,0.0,1147.0,4,3 years,No,No,Young_adult
8680-CGLTP,Male,35,No,No,0,No,29,Offer C,Yes,No,Yes,DSL,Yes,Yes,No,Yes,No,No,No,No,One Year,Yes,Bank Withdrawal,58.75,1696.2,232.0,1978.2,3,3 years,Yes,Yes,Young_adult
3194-ORPIK,Female,59,Yes,No,0,Yes,50,None,Yes,Yes,Yes,Fiber Optic,No,No,No,No,Yes,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,84.4,4116.15,1766.5,5882.65,1,4 years+,Yes,No,Young_adult
8414-OOEEL,Male,48,No,Yes,2,No,66,Offer A,Yes,No,Yes,DSL,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Credit Card,79.5,5196.1,823.68,6019.78,4,4 years+,Yes,Yes,Young_adult
0723-VSOBE,Female,67,No,No,0,No,45,Offer B,No,No,Yes,Cable,No,No,No,No,No,Yes,No,No,One Year,No,Bank Withdrawal,34.2,1596.6,0.0,1596.6,3,4 years+,No,Yes,Senioir_citizen
8395-ETZKQ,Male,73,Yes,Yes,1,Yes,68,None,Yes,No,No,None,No,No,No,No,No,No,No,No,One Year,No,Bank Withdrawal,19.5,1193.55,2389.52,3583.07,3,4 years+,Yes,No,Senioir_citizen
3440-JPSCL,Female,26,No,No,0,No,6,None,Yes,No,Yes,Fiber Optic,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Mailed Check,99.95,547.65,30.96,578.61,2,1 year,Yes,No,Under_30
8290-YWKHZ,Female,69,Yes,No,0,Yes,32,None,Yes,Yes,Yes,Fiber Optic,No,No,No,No,Yes,Yes,No,Yes,Month-to-Month,Yes,Bank Withdrawal,93.2,2931.0,1079.68,3992.8,3,3 years,Yes,No,Senioir_citizen
6838-HVLXG,Female,26,No,No,0,No,12,None,Yes,No,No,None,No,No,No,No,No,No,No,No,Month-to-Month,No,Mailed Check,20.3,246.7,387.84,634.54,3,1 year,Yes,No,Under_30
9402-CXWPL,Female,25,No,No,0,No,70,Offer A,Yes,Yes,Yes,Fiber Optic,No,Yes,No,No,Yes,Yes,Yes,Yes,One Year,No,Bank Withdrawal,98.9,6838.6,587.3,7425.9,5,4 years+,Yes,Yes,Under_30
5619-PTMIK,Female,25,Yes,No,0,Yes,46,Offer B,Yes,Yes,Yes,DSL,Yes,No,No,No,No,No,Yes,Yes,Month-to-Month,No,Bank Withdrawal,53.1,2459.8,2058.04,4517.84,3,4 years+,Yes,Yes,Under_30
3874-EQOEP,Male,32,No,Yes,4,No,7,Offer E,Yes,Yes,Yes,Cable,No,No,No,No,Yes,Yes,Yes,No,Month-to-Month,No,Credit Card,95.0,655.5,143.64,772.54,1,1 year,Yes,Yes,Young_adult
5606-AMZBO,Female,23,Yes,No,0,Yes,10,None,Yes,Yes,Yes,Fiber Optic,Yes,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Credit Card,78.15,765.15,380.3,1145.45,3,1 year,Yes,No,Under_30
5536-RTPWK,Male,54,Yes,No,0,Yes,49,Offer B,Yes,Yes,Yes,Fiber Optic,No,Yes,No,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,99.05,4853.75,1003.52,5843.03,2,4 years+,Yes,Yes,Young_adult
8495-PRWFH,Female,66,No,No,0,No,42,None,Yes,Yes,Yes,Cable,No,No,Yes,No,No,No,No,Yes,Month-to-Month,No,Bank Withdrawal,55.65,2421.75,1134.0,3555.75,4,4 years+,Yes,No,Senioir_citizen
0970-QXPXW,Female,28,No,No,0,No,1,None,Yes,No,No,None,No,No,No,No,No,No,No,No,Month-to-Month,No,Credit Card,19.65,19.65,42.42,62.07,3,1 year,Yes,No,Under_30
3764-MNMOI,Male,49,No,No,0,No,46,Offer B,Yes,No,No,None,No,No,No,No,No,No,No,No,Two Year,No,Credit Card,19.2,908.15,1425.54,2333.69,4,4 years+,Yes,Yes,Young_adult
2018-QKYGT,Male,19,Yes,Yes,3,Yes,1,None,Yes,No,Yes,Fiber Optic,No,No,No,No,No,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,81.05,81.05,36.32,117.37,5,1 year,Yes,No,Under_30
5453-YBTWV,Male,52,Yes,Yes,2,Yes,70,None,Yes,No,Yes,Fiber Optic,Yes,Yes,Yes,Yes,Yes,No,No,Yes,Two Year,Yes,Credit Card,101.1,6994.8,3476.9,10471.7,3,4 years+,Yes,No,Young_adult
3126-WQMGH,Female,19,Yes,No,0,Yes,49,None,Yes,Yes,Yes,DSL,No,No,No,No,No,No,Yes,No,Month-to-Month,Yes,Credit Card,52.15,2583.75,1392.58,4026.33,4,4 years+,Yes,No,Under_30
4439-YRNVD,Female,33,No,No,0,No,10,None,No,No,Yes,DSL,No,Yes,No,Yes,No,No,No,Yes,Month-to-Month,No,Bank Withdrawal,36.25,374.0,0.0,374.0,3,1 year,No,No,Young_adult
5439-WIKXB,Male,65,Yes,No,0,Yes,41,Offer B,Yes,No,Yes,Fiber Optic,No,Yes,No,No,Yes,Yes,Yes,No,Month-to-Month,Yes,Bank Withdrawal,94.55,3851.45,1904.86,5796.31,3,4 years+,Yes,Yes,Senioir_citizen
8985-OOPOS,Female,54,No,No,0,No,1,None,Yes,No,Yes,DSL,No,No,Yes,Yes,Yes,Yes,Yes,Yes,One Year,No,Credit Card,74.1,74.1,36.05,110.15,5,1 year,Yes,No,Young_adult
4310-KEDTB,Female,24,No,Yes,2,No,26,None,No,No,Yes,DSL,No,No,Yes,No,No,No,No,Yes,Month-to-Month,Yes,Credit Card,29.8,786.5,0.0,776.22,3,3 years,No,No,Under_30
9220-CXRSC,Female,56,Yes,Yes,2,Yes,69,None,Yes,Yes,Yes,DSL,Yes,No,No,Yes,No,No,No,Yes,Two Year,No,Credit Card,61.4,4059.85,2695.83,6755.68,3,4 years+,Yes,No,Young_adult
3873-NFTGI,Male,54,No,No,0,No,14,Offer D,Yes,Yes,Yes,DSL,No,Yes,No,No,No,No,No,Yes,Month-to-Month,Yes,Credit Card,55.5,767.55,258.72,1026.27,4,2 years,Yes,Yes,Young_adult
6233-HXJMX,Female,42,No,No,0,No,45,Offer B,Yes,Yes,Yes,Fiber Optic,No,No,Yes,No,No,Yes,Yes,Yes,Month-to-Month,Yes,Credit Card,89.3,4192.15,621.9,4814.05,3,4 years+,Yes,Yes,Young_adult
6023-GSSXW,Female,27,Yes,No,0,Yes,69,None,Yes,No,Yes,DSL,No,Yes,No,No,No,Yes,Yes,Yes,Two Year,Yes,Credit Card,61.45,4131.2,188.37,4319.57,5,4 years+,Yes,No,Under_30
3474-BAFSJ,Male,27,Yes,No,0,Yes,57,None,No,No,Yes,DSL,No,Yes,Yes,Yes,Yes,Yes,Yes,No,Two Year,Yes,Bank Withdrawal,57.5,3265.95,0.0,3415.95,4,4 years+,No,No,Under_30
3214-IYUUQ,Female,19,Yes,No,0,No,61,None,Yes,No,Yes,Fiber Optic,Yes,Yes,No,Yes,No,Yes,Yes,Yes,One Year,No,Bank Withdrawal,93.7,5860.7,622.81,6483.51,3,4 years+,Yes,No,Under_30
7301-ABVAD,Female,37,No,No,0,No,72,None,Yes,Yes,Yes,Cable,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,No,Bank Withdrawal,86.6,6350.5,596.88,6947.38,3,4 years+,Yes,No,Young_adult
2619-WFQWU,Female,34,No,No,0,No,1,None,Yes,No,Yes,Fiber Optic,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Mailed Check,70.15,70.15,2.24,72.39,3,1 year,Yes,No,Young_adult
1122-YJBCS,Male,36,Yes,No,0,Yes,69,Offer A,Yes,No,Yes,DSL,Yes,Yes,No,No,No,No,No,Yes,One Year,Yes,Credit Card,53.65,3804.4,978.42,4782.82,3,4 years+,Yes,Yes,Young_adult
2265-CYWIV,Female,68,Yes,No,0,Yes,4,None,Yes,Yes,Yes,Fiber Optic,Yes,No,No,No,Yes,Yes,No,Yes,Month-to-Month,Yes,Bank Withdrawal,99.6,347.65,75.64,397.5,1,1 year,Yes,No,Senioir_citizen
5656-MJEFC,Male,48,Yes,No,0,Yes,42,Offer B,No,No,Yes,Cable,Yes,No,Yes,Yes,Yes,No,No,Yes,Two Year,No,Credit Card,48.15,2032.3,0.0,2032.3,4,4 years+,No,Yes,Young_adult
0772-GYEQQ,Male,33,No,No,0,No,3,Offer E,Yes,No,Yes,Fiber Optic,No,No,Yes,Yes,Yes,No,No,Yes,Month-to-Month,Yes,Credit Card,88.35,262.05,148.2,410.25,2,1 year,Yes,Yes,Young_adult
9497-QCMMS,Male,73,No,No,0,No,1,Offer E,Yes,Yes,Yes,Fiber Optic,No,No,No,No,Yes,Yes,No,Yes,Month-to-Month,Yes,Bank Withdrawal,93.55,93.55,30.17,123.72,1,1 year,Yes,Yes,Senioir_citizen
5276-KQWHG,Female,74,No,No,0,No,2,Offer E,Yes,No,Yes,Fiber Optic,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,69.6,131.65,30.64,162.29,3,1 year,Yes,Yes,Senioir_citizen
0577-WHMEV,Female,19,Yes,No,0,Yes,16,Offer D,Yes,Yes,Yes,Fiber Optic,Yes,Yes,Yes,No,No,No,Yes,Yes,Month-to-Month,No,Bank Withdrawal,90.7,1374.9,445.28,1820.18,3,2 years,Yes,Yes,Under_30
0929-PECLO,Female,74,No,No,0,No,63,Offer B,Yes,Yes,Yes,Fiber Optic,No,No,Yes,No,No,Yes,Yes,Yes,Two Year,Yes,Bank Withdrawal,89.6,5538.8,2633.4,8172.2,4,4 years+,Yes,Yes,Senioir_citizen
6696-YDAYZ,Male,30,Yes,Yes,2,Yes,16,Offer D,Yes,No,No,None,No,No,No,No,No,No,No,No,Two Year,No,Credit Card,20.5,290.55,435.84,726.39,3,2 years,Yes,Yes,Young_adult
