Customer ID,Count,Gender,Age,Married,Dependents,Number of Dependents,Referred a Friend,Tenure in Months,Offer,Phone Service,Multiple Lines,Internet Service,Internet Type,Online Security,Online Backup,Device Protection Plan,Premium Tech Support,Streaming TV,Streaming Movies,Streaming Music,Unlimited Data,Contract,Paperless Billing,Payment Method,Monthly Charge,Total Charges,Total Long Distance Charges,Total Revenue,Satisfaction Score,Churn Label,Tenure,Distance call,Campaign,age group,Predicted,Churn_Probability
3999-QGRJH,1,Male,80,No,No,0,No,8,None,Yes,No,Yes,Fiber Optic,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,69.7,560.85,119.12,679.97,1,Yes,1 year,Yes,No,Senioir_citizen,1,0.99
2545-EBUPK,1,Female,70,No,No,0,No,2,Offer E,Yes,Yes,Yes,Fiber Optic,No,No,No,No,No,Yes,No,Yes,Two Year,Yes,Bank Withdrawal,84.05,186.05,43.8,229.85,3,No,1 year,Yes,Yes,Senioir_citizen,0,0.03
6599-GZWCM,1,Female,39,No,No,0,No,13,None,Yes,No,Yes,Fiber Optic,No,Yes,No,No,No,No,No,Yes,One Year,Yes,Credit Card,74.65,966.25,554.06,1520.31,5,No,2 years,Yes,No,Young_adult,0,0.05
0744-GKNGE,1,Female,31,Yes,Yes,2,No,64,Offer B,Yes,Yes,Yes,Fiber Optic,Yes,No,No,Yes,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,86.8,5327.25,1775.36,7102.61,3,No,4 years+,Yes,Yes,Young_adult,0,0.02
4778-IZARL,1,Male,46,Yes,No,0,Yes,63,None,Yes,No,Yes,Fiber Optic,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Credit Card,110.1,6705.7,200.34,6906.04,3,No,4 years+,Yes,No,Young_adult,0,0.02
9631-XEYKE,1,Male,28,No,No,0,No,3,None,Yes,Yes,Yes,DSL,No,No,No,No,No,No,No,Yes,Month-to-Month,No,Bank Withdrawal,50.4,137.25,89.22,226.47,5,No,1 year,Yes,No,Under_30,0,0.03
7994-XIRTR,1,Male,79,No,No,0,No,54,Offer B,Yes,No,Yes,DSL,No,No,Yes,Yes,No,Yes,No,Yes,One Year,No,Bank Withdrawal,65.25,3529.95,277.56,3774.44,4,No,4 years+,Yes,Yes,Senioir_citizen,0,0.05
2791-SFVEW,1,Female,63,No,No,0,No,9,Offer E,Yes,No,No,None,No,No,No,No,No,No,No,No,Month-to-Month,No,Bank Withdrawal,20.15,238.15,313.11,551.26,4,No,1 year,Yes,Yes,Young_adult,0,0.1
2027-OAQQC,1,Female,64,No,No,0,No,43,Offer B,No,No,Yes,DSL,No,No,Yes,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,49.05,2076.2,0.0,2055.91,1,Yes,4 years+,No,Yes,Young_adult,1,0.97
2568-OIADY,1,Female,26,Yes,No,0,Yes,37,None,Yes,Yes,Yes,Fiber Optic,No,No,Yes,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,99.5,3762.0,1342.73,5104.73,1,Yes,4 years+,Yes,No,Under_30,1,0.99
1729-VLAZJ,1,Female,52,No,Yes,5,No,10,Offer D,No,No,Yes,DSL,Yes,Yes,No,Yes,No,No,No,No,One Year,No,Credit Card,40.25,411.45,0.0,423.49,3,No,1 year,No,Yes,Young_adult,0,0.02
8466-PZBLH,1,Male,32,Yes,Yes,3,Yes,67,None,Yes,Yes,Yes,Fiber Optic,Yes,No,No,Yes,Yes,Yes,Yes,Yes,Two Year,No,Bank Withdrawal,104.6,6885.75,757.77,7643.52,3,No,4 years+,Yes,No,Young_adult,0,0.0
3758-CKOQL,1,Female,20,Yes,No,0,Yes,59,Offer B,Yes,Yes,Yes,Fiber Optic,Yes,Yes,Yes,Yes,No,Yes,Yes,No,One Year,Yes,Credit Card,107.0,6152.3,2427.85,8580.15,4,No,4 years+,Yes,Yes,Under_30,0,0.03
0999-QXNSA,1,Male,72,No,Yes,1,No,7,None,Yes,No,Yes,DSL,No,No,No,No,No,No,No,Yes,Two Year,Yes,Credit Card,45.75,344.2,287.98,603.18,4,No,1 year,Yes,No,Senioir_citizen,0,0.03
3547-LQRIK,1,Female,20,Yes,No,0,Yes,47,None,Yes,Yes,No,None,No,No,No,No,No,No,No,No,One Year,No,Bank Withdrawal,26.9,1250.85,548.96,1799.81,4,No,4 years+,Yes,No,Under_30,0,0.0
6773-LQTVT,1,Female,67,Yes,Yes,1,Yes,29,None,No,No,Yes,DSL,No,Yes,Yes,No,No,No,No,Yes,Two Year,Yes,Credit Card,35.65,1025.15,0.0,1000.08,5,No,3 years,No,No,Senioir_citizen,0,0.02
4976-LNFVV,1,Male,65,Yes,No,0,Yes,19,None,No,No,Yes,DSL,No,Yes,Yes,No,No,No,No,Yes,Month-to-Month,Yes,Credit Card,34.3,577.15,0.0,577.15,5,No,2 years,No,No,Senioir_citizen,0,0.03
9867-NNXLC,1,Female,43,No,No,0,No,22,Offer D,Yes,No,No,None,No,No,No,No,No,No,No,No,Month-to-Month,Yes,Credit Card,20.05,470.2,746.24,1216.44,5,No,2 years,Yes,Yes,Young_adult,0,0.02
9133-AYJZG,1,Female,40,No,No,0,No,23,None,Yes,Yes,Yes,Fiber Optic,No,Yes,No,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Credit Card,98.7,2249.1,332.35,2581.45,5,No,2 years,Yes,No,Young_adult,0,0.06
0505-SPOOW,1,Female,41,Yes,No,0,Yes,70,Offer A,Yes,No,No,None,No,No,No,No,No,No,No,No,Two Year,No,Bank Withdrawal,19.8,1397.65,819.7,2217.35,4,No,4 years+,Yes,Yes,Young_adult,0,0.0
3144-KMTWZ,1,Male,40,Yes,No,0,Yes,71,Offer A,Yes,Yes,Yes,Fiber Optic,No,Yes,Yes,No,No,Yes,Yes,No,Month-to-Month,Yes,Bank Withdrawal,93.25,6669.45,1885.76,8645.21,4,No,4 years+,Yes,Yes,Young_adult,0,0.03
6242-FEGFD,1,Male,43,Yes,No,0,Yes,66,None,Yes,Yes,Yes,Fiber Optic,Yes,Yes,Yes,Yes,No,No,No,Yes,Two Year,No,Credit Card,96.6,6424.25,2412.3,8836.55,3,No,4 years+,Yes,No,Young_adult,0,0.01
1567-DSCIC,1,Male,59,No,No,0,No,8,None,Yes,Yes,Yes,Fiber Optic,No,Yes,Yes,No,Yes,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,94.0,773.65,191.12,964.77,1,Yes,1 year,Yes,No,Young_adult,1,0.98
9840-DVNDC,1,Male,45,No,No,0,No,6,None,Yes,No,Yes,Fiber Optic,No,No,No,No,Yes,No,No,No,Month-to-Month,Yes,Credit Card,80.5,463.05,38.4,511.45,2,Yes,1 year,Yes,No,Young_adult,1,0.98
1401-FTHFQ,1,Male,64,Yes,Yes,1,Yes,23,Offer D,Yes,No,No,None,No,No,No,No,No,No,No,No,One Year,Yes,Credit Card,20.0,445.3,557.06,1002.36,5,No,2 years,Yes,Yes,Young_adult,0,0.0
2916-BQZLN,1,Male,29,No,No,0,No,19,None,Yes,Yes,Yes,Fiber Optic,Yes,No,Yes,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,84.75,1651.95,216.98,1819.55,4,No,2 years,Yes,No,Under_30,0,0.09
4853-RULSV,1,Male,25,No,No,0,No,70,Offer A,Yes,Yes,Yes,Fiber Optic,Yes,No,No,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Credit Card,104.0,7250.15,853.3,8103.45,1,Yes,4 years+,Yes,Yes,Under_30,1,0.88
5743-KHMNA,1,Male,43,No,No,0,No,71,None,Yes,Yes,No,None,No,No,No,No,No,No,No,No,Two Year,No,Bank Withdrawal,25.55,1898.1,2774.68,4672.78,5,No,4 years+,Yes,No,Young_adult,0,0.0
6257-DTAYD,1,Male,27,Yes,No,0,Yes,71,Offer A,Yes,Yes,Yes,Fiber Optic,No,Yes,No,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Credit Card,104.15,7365.3,274.06,7639.36,4,No,4 years+,Yes,Yes,Under_30,0,0.01
1131-SUEKT,1,Male,41,Yes,Yes,1,Yes,61,Offer B,Yes,No,Yes,Fiber Optic,No,Yes,No,Yes,Yes,Yes,Yes,Yes,One Year,Yes,Bank Withdrawal,98.45,6145.2,2535.77,8680.97,3,No,4 years+,Yes,Yes,Young_adult,0,0.09
3001-UNBTL,1,Male,69,Yes,Yes,1,Yes,29,Offer C,Yes,Yes,Yes,Fiber Optic,No,No,Yes,No,Yes,Yes,No,Yes,Month-to-Month,Yes,Bank Withdrawal,103.95,2964.8,1431.44,4396.24,4,No,3 years,Yes,Yes,Senioir_citizen,0,0.13
3452-FLHYD,1,Male,47,Yes,No,0,Yes,25,None,Yes,No,No,None,No,No,No,No,No,No,No,No,One Year,Yes,Bank Withdrawal,20.95,495.15,627.0,1122.15,4,No,3 years,Yes,No,Young_adult,0,0.0
2277-DJJDL,1,Male,69,Yes,No,0,Yes,60,Offer B,Yes,Yes,Yes,Fiber Optic,No,No,No,Yes,Yes,Yes,No,No,Two Year,Yes,Bank Withdrawal,99.0,6017.9,624.0,6791.9,3,No,4 years+,Yes,Yes,Senioir_citizen,0,0.03
8384-FZBJK,1,Female,37,Yes,Yes,3,Yes,57,None,Yes,Yes,Yes,Fiber Optic,No,Yes,No,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,100.6,5611.7,1845.09,7456.79,3,No,4 years+,Yes,No,Young_adult,0,0.1
4623-ZKHLY,1,Male,43,Yes,No,0,Yes,22,Offer D,Yes,No,No,None,No,No,No,No,No,No,No,No,Month-to-Month,Yes,Bank Withdrawal,20.45,471.55,457.16,928.71,4,No,2 years,Yes,Yes,Young_adult,0,0.0
7330-WZLNC,1,Female,25,No,No,0,No,5,Offer E,Yes,Yes,Yes,Fiber Optic,No,Yes,No,No,Yes,No,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,90.8,455.5,7.45,462.95,3,Yes,1 year,Yes,Yes,Under_30,1,0.9
0827-ITJPH,1,Male,33,No,No,0,No,36,Offer C,Yes,No,No,None,No,No,No,No,No,No,No,No,Two Year,Yes,Credit Card,18.55,689.0,306.0,995.0,3,No,3 years,Yes,Yes,Young_adult,0,0.02
3374-PZLXD,1,Male,31,No,No,0,No,34,Offer C,Yes,No,No,None,No,No,No,No,No,No,No,No,Month-to-Month,No,Credit Card,19.7,675.6,1241.68,1917.28,3,No,3 years,Yes,Yes,Young_adult,0,0.06
2672-DZUOY,1,Male,46,No,No,0,No,1,Offer E,No,No,Yes,DSL,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,25.15,25.15,0.0,25.15,1,Yes,1 year,No,Yes,Young_adult,1,1.0
1629-DQQVB,1,Female,19,No,No,0,No,14,None,Yes,No,Yes,Cable,Yes,No,No,No,No,No,No,Yes,Month-to-Month,No,Bank Withdrawal,50.1,709.5,507.08,1216.58,3,No,2 years,Yes,No,Under_30,0,0.05
5077-DXTCG,1,Female,37,No,No,0,No,1,None,Yes,No,Yes,Cable,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,45.3,45.3,26.41,71.71,1,Yes,1 year,Yes,No,Young_adult,1,0.99
4030-VPZBD,1,Female,53,No,No,0,No,2,None,No,No,Yes,DSL,No,No,No,Yes,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,30.9,59.05,0.0,59.05,2,Yes,1 year,No,No,Young_adult,1,0.88
5656-JAMLX,1,Male,29,No,No,0,No,62,None,Yes,No,No,None,No,No,No,No,No,No,No,No,Two Year,No,Bank Withdrawal,19.85,1253.65,878.54,2132.19,5,No,4 years+,Yes,No,Under_30,0,0.0
1212-GLHMD,1,Male,54,No,No,0,No,3,Offer E,Yes,No,Yes,Fiber Optic,Yes,No,No,No,No,Yes,Yes,Yes,Month-to-Month,Yes,Credit Card,86.05,244.85,54.78,299.63,4,No,1 year,Yes,Yes,Young_adult,0,0.01
3669-WHAFY,1,Female,57,Yes,No,0,Yes,71,Offer A,Yes,Yes,Yes,Fiber Optic,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Credit Card,115.15,8078.1,670.24,8748.34,3,No,4 years+,Yes,Yes,Young_adult,0,0.03
7089-XXAYG,1,Male,37,Yes,No,0,Yes,25,None,No,No,Yes,Cable,No,No,Yes,No,Yes,No,No,No,One Year,Yes,Credit Card,38.1,970.4,0.0,1070.4,5,No,3 years,No,No,Young_adult,0,0.05
8780-YRMTT,1,Female,64,No,No,0,No,66,Offer A,No,No,Yes,DSL,Yes,Yes,Yes,Yes,No,No,No,No,Two Year,Yes,Mailed Check,47.4,3177.25,0.0,3177.25,3,No,4 years+,No,Yes,Young_adult,0,0.0
6727-IOTLZ,1,Male,48,Yes,No,0,Yes,14,Offer D,Yes,No,Yes,Cable,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,No,Credit Card,81.95,1181.75,72.38,1254.13,3,No,2 years,Yes,Yes,Young_adult,0,0.03
2882-WDTBA,1,Male,64,Yes,No,0,Yes,69,Offer A,Yes,No,Yes,Cable,Yes,Yes,Yes,Yes,Yes,No,No,Yes,Two Year,Yes,Bank Withdrawal,75.75,5388.15,3058.77,8446.92,4,No,4 years+,Yes,Yes,Young_adult,0,0.01
6100-QQHEB,1,Male,42,Yes,No,0,Yes,17,Offer D,Yes,Yes,Yes,Fiber Optic,No,No,No,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,92.55,1515.1,301.07,1816.17,3,Yes,2 years,Yes,Yes,Young_adult,1,0.63
0206-TBWLC,1,Female,63,Yes,No,0,Yes,54,Offer B,Yes,Yes,Yes,Fiber Optic,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,One Year,Yes,Credit Card,114.65,6049.5,615.6,6665.1,4,No,4 years+,Yes,Yes,Young_adult,0,0.01
0128-MKWSG,1,Female,51,No,Yes,2,No,26,None,No,No,Yes,DSL,Yes,No,No,Yes,No,Yes,Yes,Yes,Month-to-Month,No,Credit Card,45.8,1147.0,0.0,1147.0,4,No,3 years,No,No,Young_adult,0,0.03
8680-CGLTP,1,Male,35,No,No,0,No,29,Offer C,Yes,No,Yes,DSL,Yes,Yes,No,Yes,No,No,No,No,One Year,Yes,Bank Withdrawal,58.75,1696.2,232.0,1978.2,3,No,3 years,Yes,Yes,Young_adult,0,0.05
0723-VSOBE,1,Female,67,No,No,0,No,45,Offer B,No,No,Yes,Cable,No,No,No,No,No,Yes,No,No,One Year,No,Bank Withdrawal,34.2,1596.6,0.0,1596.6,3,No,4 years+,No,Yes,Senioir_citizen,0,0.06
8395-ETZKQ,1,Male,73,Yes,Yes,1,Yes,68,None,Yes,No,No,None,No,No,No,No,No,No,No,No,One Year,No,Bank Withdrawal,19.5,1193.55,2389.52,3583.07,3,No,4 years+,Yes,No,Senioir_citizen,0,0.02
3440-JPSCL,1,Female,26,No,No,0,No,6,None,Yes,No,Yes,Fiber Optic,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Mailed Check,99.95,547.65,30.96,578.61,2,Yes,1 year,Yes,No,Under_30,1,0.99
8290-YWKHZ,1,Female,69,Yes,No,0,Yes,32,None,Yes,Yes,Yes,Fiber Optic,No,No,No,No,Yes,Yes,No,Yes,Month-to-Month,Yes,Bank Withdrawal,93.2,2931.0,1079.68,3992.8,3,Yes,3 years,Yes,No,Senioir_citizen,1,0.89
6838-HVLXG,1,Female,26,No,No,0,No,12,None,Yes,No,No,None,No,No,No,No,No,No,No,No,Month-to-Month,No,Mailed Check,20.3,246.7,387.84,634.54,3,No,1 year,Yes,No,Under_30,0,0.06
9402-CXWPL,1,Female,25,No,No,0,No,70,Offer A,Yes,Yes,Yes,Fiber Optic,No,Yes,No,No,Yes,Yes,Yes,Yes,One Year,No,Bank Withdrawal,98.9,6838.6,587.3,7425.9,5,No,4 years+,Yes,Yes,Under_30,0,0.11
5619-PTMIK,1,Female,25,Yes,No,0,Yes,46,Offer B,Yes,Yes,Yes,DSL,Yes,No,No,No,No,No,Yes,Yes,Month-to-Month,No,Bank Withdrawal,53.1,2459.8,2058.04,4517.84,3,No,4 years+,Yes,Yes,Under_30,0,0.05
3874-EQOEP,1,Male,32,No,Yes,4,No,7,Offer E,Yes,Yes,Yes,Cable,No,No,No,No,Yes,Yes,Yes,No,Month-to-Month,No,Credit Card,95.0,655.5,143.64,772.54,1,Yes,1 year,Yes,Yes,Young_adult,1,0.89
5536-RTPWK,1,Male,54,Yes,No,0,Yes,49,Offer B,Yes,Yes,Yes,Fiber Optic,No,Yes,No,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,99.05,4853.75,1003.52,5843.03,2,Yes,4 years+,Yes,Yes,Young_adult,1,0.95
8495-PRWFH,1,Female,66,No,No,0,No,42,None,Yes,Yes,Yes,Cable,No,No,Yes,No,No,No,No,Yes,Month-to-Month,No,Bank Withdrawal,55.65,2421.75,1134.0,3555.75,4,No,4 years+,Yes,No,Senioir_citizen,0,0.02
0970-QXPXW,1,Female,28,No,No,0,No,1,None,Yes,No,No,None,No,No,No,No,No,No,No,No,Month-to-Month,No,Credit Card,19.65,19.65,42.42,62.07,3,No,1 year,Yes,No,Under_30,0,0.09
3764-MNMOI,1,Male,49,No,No,0,No,46,Offer B,Yes,No,No,None,No,No,No,No,No,No,No,No,Two Year,No,Credit Card,19.2,908.15,1425.54,2333.69,4,No,4 years+,Yes,Yes,Young_adult,0,0.0
2018-QKYGT,1,Male,19,Yes,Yes,3,Yes,1,None,Yes,No,Yes,Fiber Optic,No,No,No,No,No,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,81.05,81.05,36.32,117.37,5,No,1 year,Yes,No,Under_30,0,0.2
5453-YBTWV,1,Male,52,Yes,Yes,2,Yes,70,None,Yes,No,Yes,Fiber Optic,Yes,Yes,Yes,Yes,Yes,No,No,Yes,Two Year,Yes,Credit Card,101.1,6994.8,3476.9,10471.7,3,No,4 years+,Yes,No,Young_adult,0,0.01
3126-WQMGH,1,Female,19,Yes,No,0,Yes,49,None,Yes,Yes,Yes,DSL,No,No,No,No,No,No,Yes,No,Month-to-Month,Yes,Credit Card,52.15,2583.75,1392.58,4026.33,4,No,4 years+,Yes,No,Under_30,0,0.01
4439-YRNVD,1,Female,33,No,No,0,No,10,None,No,No,Yes,DSL,No,Yes,No,Yes,No,No,No,Yes,Month-to-Month,No,Bank Withdrawal,36.25,374.0,0.0,374.0,3,No,1 year,No,No,Young_adult,0,0.05
5439-WIKXB,1,Male,65,Yes,No,0,Yes,41,Offer B,Yes,No,Yes,Fiber Optic,No,Yes,No,No,Yes,Yes,Yes,No,Month-to-Month,Yes,Bank Withdrawal,94.55,3851.45,1904.86,5796.31,3,No,4 years+,Yes,Yes,Senioir_citizen,0,0.15
8985-OOPOS,1,Female,54,No,No,0,No,1,None,Yes,No,Yes,DSL,No,No,Yes,Yes,Yes,Yes,Yes,Yes,One Year,No,Credit Card,74.1,74.1,36.05,110.15,5,No,1 year,Yes,No,Young_adult,0,0.08
4310-KEDTB,1,Female,24,No,Yes,2,No,26,None,No,No,Yes,DSL,No,No,Yes,No,No,No,No,Yes,Month-to-Month,Yes,Credit Card,29.8,786.5,0.0,776.22,3,No,3 years,No,No,Under_30,0,0.08
9220-CXRSC,1,Female,56,Yes,Yes,2,Yes,69,None,Yes,Yes,Yes,DSL,Yes,No,No,Yes,No,No,No,Yes,Two Year,No,Credit Card,61.4,4059.85,2695.83,6755.68,3,No,4 years+,Yes,No,Young_adult,0,0.0
3873-NFTGI,1,Male,54,No,No,0,No,14,Offer D,Yes,Yes,Yes,DSL,No,Yes,No,No,No,No,No,Yes,Month-to-Month,Yes,Credit Card,55.5,767.55,258.72,1026.27,4,No,2 years,Yes,Yes,Young_adult,0,0.01
6233-HXJMX,1,Female,42,No,No,0,No,45,Offer B,Yes,Yes,Yes,Fiber Optic,No,No,Yes,No,No,Yes,Yes,Yes,Month-to-Month,Yes,Credit Card,89.3,4192.15,621.9,4814.05,3,No,4 years+,Yes,Yes,Young_adult,0,0.1
6023-GSSXW,1,Female,27,Yes,No,0,Yes,69,None,Yes,No,Yes,DSL,No,Yes,No,No,No,Yes,Yes,Yes,Two Year,Yes,Credit Card,61.45,4131.2,188.37,4319.57,5,No,4 years+,Yes,No,Under_30,0,0.01
3474-BAFSJ,1,Male,27,Yes,No,0,Yes,57,None,No,No,Yes,DSL,No,Yes,Yes,Yes,Yes,Yes,Yes,No,Two Year,Yes,Bank Withdrawal,57.5,3265.95,0.0,3415.95,4,No,4 years+,No,No,Under_30,0,0.0
7301-ABVAD,1,Female,37,No,No,0,No,72,None,Yes,Yes,Yes,Cable,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,No,Bank Withdrawal,86.6,6350.5,596.88,6947.38,3,No,4 years+,Yes,No,Young_adult,0,0.03
2619-WFQWU,1,Female,34,No,No,0,No,1,None,Yes,No,Yes,Fiber Optic,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Mailed Check,70.15,70.15,2.24,72.39,3,Yes,1 year,Yes,No,Young_adult,1,0.9
2265-CYWIV,1,Female,68,Yes,No,0,Yes,4,None,Yes,Yes,Yes,Fiber Optic,Yes,No,No,No,Yes,Yes,No,Yes,Month-to-Month,Yes,Bank Withdrawal,99.6,347.65,75.64,397.5,1,Yes,1 year,Yes,No,Senioir_citizen,1,1.0
0772-GYEQQ,1,Male,33,No,No,0,No,3,Offer E,Yes,No,Yes,Fiber Optic,No,No,Yes,Yes,Yes,No,No,Yes,Month-to-Month,Yes,Credit Card,88.35,262.05,148.2,410.25,2,Yes,1 year,Yes,Yes,Young_adult,1,0.99
5276-KQWHG,1,Female,74,No,No,0,No,2,Offer E,Yes,No,Yes,Fiber Optic,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,69.6,131.65,30.64,162.29,3,Yes,1 year,Yes,Yes,Senioir_citizen,1,0.94
0577-WHMEV,1,Female,19,Yes,No,0,Yes,16,Offer D,Yes,Yes,Yes,Fiber Optic,Yes,Yes,Yes,No,No,No,Yes,Yes,Month-to-Month,No,Bank Withdrawal,90.7,1374.9,445.28,1820.18,3,No,2 years,Yes,Yes,Under_30,0,0.12
6696-YDAYZ,1,Male,30,Yes,Yes,2,Yes,16,Offer D,Yes,No,No,None,No,No,No,No,No,No,No,No,Two Year,No,Credit Card,20.5,290.55,435.84,726.39,3,No,2 years,Yes,Yes,Young_adult,0,0.0
3090-LETTY,1,Male,54,No,Yes,2,No,2,None,Yes,Yes,Yes,DSL,Yes,Yes,No,No,No,No,No,Yes,Month-to-Month,No,Bank Withdrawal,60.95,134.6,29.76,164.36,4,No,1 year,Yes,No,Young_adult,0,0.03
8695-ARGXZ,1,Male,66,Yes,No,0,Yes,34,None,Yes,Yes,Yes,Fiber Optic,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,75.55,2425.4,70.38,2495.78,5,No,3 years,Yes,No,Senioir_citizen,0,0.07
6691-CCIHA,1,Female,46,Yes,No,0,Yes,62,Offer B,Yes,Yes,Yes,Cable,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Bank Withdrawal,84.95,5150.55,291.4,5437.27,4,No,4 years+,Yes,Yes,Young_adult,0,0.01
5583-EJXRD,1,Male,19,Yes,Yes,2,Yes,44,None,No,No,Yes,Cable,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Two Year,Yes,Credit Card,54.05,2375.2,0.0,2327.75,4,No,4 years+,No,No,Under_30,0,0.01
7005-CCBKV,1,Male,53,No,No,0,No,6,None,Yes,No,Yes,Fiber Optic,No,Yes,No,No,No,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,84.4,556.35,131.82,688.17,3,Yes,1 year,Yes,No,Young_adult,1,0.88
4868-AADLV,1,Male,77,Yes,Yes,2,No,66,None,Yes,Yes,Yes,Fiber Optic,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,One Year,Yes,Bank Withdrawal,116.25,7862.25,215.82,8078.07,3,No,4 years+,Yes,No,Senioir_citizen,0,0.01
4237-CLSMM,1,Male,45,Yes,No,0,Yes,2,None,Yes,No,No,None,No,No,No,No,No,No,No,No,Month-to-Month,No,Mailed Check,20.0,38.0,68.76,106.76,4,No,1 year,Yes,No,Young_adult,0,0.16
0691-NIKRI,1,Female,41,No,No,0,No,40,Offer B,Yes,Yes,Yes,Fiber Optic,No,No,Yes,Yes,Yes,Yes,Yes,Yes,One Year,Yes,Credit Card,105.95,4335.2,669.2,5004.4,5,No,4 years+,Yes,Yes,Young_adult,0,0.0
1518-VOWAV,1,Female,31,No,No,0,No,9,Offer E,Yes,No,Yes,DSL,Yes,Yes,No,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,74.65,703.55,327.87,1031.42,1,Yes,1 year,Yes,Yes,Young_adult,1,0.89
5502-RLUYV,1,Female,42,Yes,No,0,Yes,69,None,Yes,Yes,Yes,Fiber Optic,No,Yes,Yes,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,103.95,7446.9,2566.8,10013.7,2,Yes,4 years+,Yes,No,Young_adult,1,0.92
7114-AEOZE,1,Female,53,No,No,0,No,60,Offer B,Yes,No,No,None,No,No,No,No,No,No,No,No,Two Year,No,Bank Withdrawal,19.85,1128.1,1867.2,2995.3,4,No,4 years+,Yes,Yes,Young_adult,0,0.02
3208-YPIOE,1,Male,64,No,No,0,No,39,Offer C,Yes,Yes,Yes,Fiber Optic,No,No,No,No,No,No,No,Yes,Month-to-Month,No,Bank Withdrawal,75.25,3017.65,1410.63,4428.28,3,Yes,4 years+,Yes,Yes,Young_adult,1,0.73
5119-KEPFY,1,Male,50,Yes,No,0,Yes,36,None,Yes,Yes,Yes,Fiber Optic,No,No,No,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,95.0,3440.25,215.64,3655.89,5,No,3 years,Yes,No,Young_adult,0,0.07
4039-PIMHX,1,Male,74,Yes,No,0,Yes,49,None,Yes,No,Yes,DSL,No,Yes,No,No,No,No,No,Yes,Two Year,No,Credit Card,49.8,2398.4,81.83,2480.23,3,No,4 years+,Yes,No,Senioir_citizen,0,0.03
3807-BPOMJ,1,Female,59,Yes,No,0,Yes,55,Offer B,Yes,No,Yes,Fiber Optic,Yes,No,No,No,Yes,Yes,Yes,Yes,One Year,Yes,Bank Withdrawal,94.75,5276.1,1371.15,6647.25,4,No,4 years+,Yes,Yes,Young_adult,0,0.0
7632-MNYOY,1,Male,69,No,No,0,No,66,None,Yes,Yes,Yes,Fiber Optic,No,Yes,Yes,Yes,Yes,Yes,No,Yes,One Year,No,Credit Card,110.9,7432.05,653.4,8085.45,3,Yes,4 years+,Yes,No,Senioir_citizen,1,0.66
0565-IYCGT,1,Male,51,No,No,0,No,69,Offer A,Yes,Yes,Yes,DSL,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,One Year,Yes,Credit Card,78.6,5356.45,2027.22,7383.67,1,Yes,4 years+,Yes,Yes,Young_adult,1,0.92
7130-YXBRO,1,Male,28,Yes,No,0,Yes,48,Offer B,Yes,Yes,Yes,Fiber Optic,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,111.45,5315.1,1073.28,6388.38,3,No,4 years+,Yes,Yes,Under_30,0,0.09
