Customer ID,Count,Gender,Age,Married,Dependents,Number of Dependents,Referred a Friend,Tenure in Months,Offer,Phone Service,Multiple Lines,Internet Service,Internet Type,Online Security,Online Backup,Device Protection Plan,Premium Tech Support,Streaming TV,Streaming Movies,Streaming Music,Unlimited Data,Contract,Paperless Billing,Payment Method,Monthly Charge,Total Charges,Total Long Distance Charges,Total Revenue,Satisfaction Score,Churn Label,Churn Value,Tenure,Distance call,Campaign,age group
3132-TVFDZ,1,Male,70,Yes,No,0,Yes,57,None,No,No,Yes,Cable,No,No,No,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,44.85,2572.95,0.0,2560.88,2,Yes,1,4 years+,No,No,Senioir_citizen
8080-DDEMJ,1,Male,71,No,No,0,No,1,Offer E,Yes,No,Yes,Cable,No,No,No,No,No,No,No,Yes,Month-to-Month,No,Bank Withdrawal,45.1,45.1,15.28,60.38,2,Yes,1,1 year,Yes,Yes,Senioir_citizen
4510-PYUSH,1,Female,67,No,No,0,No,38,None,Yes,No,Yes,DSL,Yes,Yes,No,No,No,No,No,Yes,Month-to-Month,Yes,Credit Card,57.15,2250.65,991.8,3242.4500000000003,1,Yes,1,4 years+,Yes,No,Senioir_citizen
8840-DQLGN,1,Female,65,Yes,No,0,Yes,35,None,Yes,Yes,Yes,Cable,Yes,Yes,No,Yes,Yes,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,100.5,3653.35,559.3000000000001,4212.65,1,Yes,1,3 years,Yes,No,Senioir_citizen
4193-ORFCL,1,Female,80,No,No,0,No,1,Offer E,Yes,No,Yes,DSL,No,No,No,No,No,No,No,Yes,Month-to-Month,No,Credit Card,45.1,45.1,15.24,60.34,1,Yes,1,1 year,Yes,Yes,Senioir_citizen
7776-QWNFX,1,Male,71,Yes,No,0,Yes,30,None,Yes,No,Yes,DSL,No,Yes,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,50.4,1527.5,139.5,1667.0,3,Yes,1,3 years,Yes,No,Senioir_citizen
6689-TCZHQ,1,Female,70,No,No,0,No,5,Offer E,Yes,No,Yes,Fiber Optic,No,No,No,No,No,Yes,No,Yes,Month-to-Month,No,Bank Withdrawal,78.95,378.4,61.35,439.75,3,Yes,1,1 year,Yes,Yes,Senioir_citizen
4514-GFCFI,1,Female,76,No,No,0,No,16,None,Yes,Yes,Yes,Fiber Optic,No,No,No,No,Yes,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,84.75,1350.15,280.16,1630.3100000000002,2,Yes,1,2 years,Yes,No,Senioir_citizen
8000-REIQB,1,Female,73,No,No,0,No,1,Offer E,Yes,No,Yes,Fiber Optic,No,No,No,No,No,No,No,No,Month-to-Month,Yes,Bank Withdrawal,69.95,69.95,22.5,102.45,2,Yes,1,1 year,Yes,Yes,Senioir_citizen
4795-KTRTH,1,Female,68,Yes,No,0,Yes,5,Offer E,Yes,Yes,Yes,Fiber Optic,No,Yes,No,No,No,No,No,No,Month-to-Month,Yes,Bank Withdrawal,81.0,371.65,236.4,577.41,1,Yes,1,1 year,Yes,Yes,Senioir_citizen
9961-JBNMK,1,Male,79,No,No,0,No,21,None,Yes,No,Yes,Fiber Optic,No,No,Yes,No,Yes,Yes,No,Yes,Month-to-Month,Yes,Bank Withdrawal,96.8,2030.3,887.6700000000001,2907.77,1,Yes,1,2 years,Yes,No,Senioir_citizen
6179-GJPSO,1,Female,67,No,No,0,No,43,None,Yes,No,Yes,Fiber Optic,Yes,Yes,No,Yes,Yes,Yes,No,Yes,Month-to-Month,Yes,Credit Card,108.15,4600.7,1368.6899999999998,5969.389999999999,1,Yes,1,4 years+,Yes,No,Senioir_citizen
8290-YWKHZ,1,Female,69,Yes,No,0,Yes,32,None,Yes,Yes,Yes,Fiber Optic,No,No,No,No,Yes,Yes,No,Yes,Month-to-Month,Yes,Bank Withdrawal,93.2,2931.0,1079.68,3992.8,3,Yes,1,3 years,Yes,No,Senioir_citizen
8051-HJRLT,1,Female,72,No,No,0,No,1,Offer E,Yes,No,Yes,Fiber Optic,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,70.55,70.55,18.2,88.75,3,Yes,1,1 year,Yes,Yes,Senioir_citizen
4021-RQSNY,1,Male,75,Yes,No,0,Yes,29,None,Yes,Yes,Yes,Fiber Optic,No,No,Yes,No,Yes,Yes,Yes,No,Month-to-Month,Yes,Bank Withdrawal,98.5,3004.15,747.62,3754.22,3,Yes,1,3 years,Yes,No,Senioir_citizen
8699-ASUFO,1,Male,72,Yes,No,0,Yes,7,None,Yes,Yes,Yes,Fiber Optic,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Credit Card,74.4,527.9,62.44,557.88,3,Yes,1,1 year,Yes,No,Senioir_citizen
4695-WJZUE,1,Female,68,No,No,0,No,2,None,Yes,Yes,Yes,Fiber Optic,No,No,Yes,No,No,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,88.55,179.25,43.14,222.39,1,Yes,1,1 year,Yes,No,Senioir_citizen
3988-RQIXO,1,Female,68,No,No,0,No,1,None,Yes,No,Yes,Fiber Optic,No,No,No,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,91.3,91.3,43.61,134.91,3,Yes,1,1 year,Yes,No,Senioir_citizen
5931-FLJJF,1,Male,75,Yes,No,0,Yes,7,None,Yes,No,Yes,Fiber Optic,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Credit Card,70.1,467.55,112.35,559.67,2,Yes,1,1 year,Yes,No,Senioir_citizen
3207-OYBWH,1,Male,74,Yes,No,0,Yes,57,None,Yes,Yes,Yes,Fiber Optic,No,Yes,Yes,No,No,Yes,No,Yes,Month-to-Month,Yes,Bank Withdrawal,95.25,5427.05,2844.87,8259.33,2,Yes,1,4 years+,Yes,No,Senioir_citizen
2528-HFYZX,1,Male,66,Yes,No,0,Yes,17,None,Yes,No,Yes,Fiber Optic,No,Yes,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,76.45,1233.4,17.85,1251.25,1,Yes,1,2 years,Yes,No,Senioir_citizen
4140-MUHUG,1,Female,73,No,No,0,No,3,None,Yes,No,Yes,Fiber Optic,No,No,Yes,No,Yes,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,86.85,220.95,55.14,276.09,2,Yes,1,1 year,Yes,No,Senioir_citizen
1587-FKLZB,1,Male,79,Yes,No,0,Yes,66,Offer A,Yes,Yes,Yes,Fiber Optic,No,No,Yes,No,Yes,Yes,No,Yes,Month-to-Month,Yes,Credit Card,99.5,6822.15,1904.76,8726.91,1,Yes,1,4 years+,Yes,Yes,Senioir_citizen
5440-FLBQG,1,Male,69,Yes,No,0,Yes,69,Offer A,Yes,Yes,Yes,Fiber Optic,No,Yes,Yes,Yes,Yes,Yes,No,Yes,Two Year,Yes,Bank Withdrawal,108.4,7318.2,3372.7200000000003,10690.92,3,Yes,1,4 years+,Yes,Yes,Senioir_citizen
2774-LVQUS,1,Female,65,Yes,No,0,Yes,15,None,Yes,Yes,Yes,Fiber Optic,No,No,Yes,Yes,No,No,No,No,Month-to-Month,Yes,Bank Withdrawal,83.05,1258.3,661.95,2030.25,3,Yes,1,2 years,Yes,No,Senioir_citizen
4612-THJBS,1,Female,68,No,No,0,No,56,None,Yes,Yes,Yes,Fiber Optic,No,Yes,Yes,No,Yes,Yes,No,Yes,One Year,Yes,Bank Withdrawal,104.75,5510.65,1936.48,7447.129999999999,3,Yes,1,4 years+,Yes,No,Senioir_citizen
4094-NSEDU,1,Female,79,No,No,0,No,21,None,Yes,Yes,Yes,Fiber Optic,No,No,No,No,Yes,Yes,No,Yes,Month-to-Month,Yes,Bank Withdrawal,94.25,1973.75,444.15,2417.9,2,Yes,1,2 years,Yes,No,Senioir_citizen
1846-XWOQN,1,Female,80,No,No,0,No,1,None,Yes,No,Yes,Fiber Optic,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,70.15,70.15,47.97,118.12,2,Yes,1,1 year,Yes,No,Senioir_citizen
3757-NJYBX,1,Male,77,Yes,No,0,Yes,32,None,Yes,Yes,Yes,Fiber Optic,No,Yes,Yes,No,Yes,Yes,No,Yes,Month-to-Month,No,Bank Withdrawal,106.35,3520.75,253.44,3774.19,2,Yes,1,3 years,Yes,No,Senioir_citizen
9898-KZQDZ,1,Female,65,Yes,No,0,Yes,40,None,Yes,Yes,Yes,Fiber Optic,No,No,No,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Credit Card,94.55,3640.45,1980.0,5620.45,1,Yes,1,4 years+,Yes,No,Senioir_citizen
8263-JQAIK,1,Male,66,No,No,0,No,2,None,No,No,Yes,DSL,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Credit Card,24.45,47.5,0.0,47.5,3,Yes,1,1 year,No,No,Senioir_citizen
2205-YMZZJ,1,Male,75,No,No,0,No,7,None,Yes,Yes,Yes,Fiber Optic,No,No,No,No,Yes,No,No,No,Month-to-Month,Yes,Bank Withdrawal,84.8,546.95,276.57,823.52,3,Yes,1,1 year,Yes,No,Senioir_citizen
1254-IZEYF,1,Female,74,No,No,0,No,31,None,Yes,Yes,Yes,Fiber Optic,No,Yes,No,No,Yes,Yes,No,Yes,Month-to-Month,Yes,Bank Withdrawal,99.95,3186.65,1220.16,4406.81,3,Yes,1,3 years,Yes,No,Senioir_citizen
5908-QMGOE,1,Male,74,No,No,0,No,15,None,Yes,Yes,Yes,Fiber Optic,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Credit Card,74.2,1133.9,352.95000000000005,1443.5400000000002,1,Yes,1,2 years,Yes,No,Senioir_citizen
0397-GZBBC,1,Male,70,Yes,No,0,No,59,None,Yes,Yes,Yes,Fiber Optic,No,No,No,No,Yes,Yes,No,Yes,Month-to-Month,Yes,Bank Withdrawal,93.85,5574.75,636.02,6202.639999999999,2,Yes,1,4 years+,Yes,No,Senioir_citizen
7641-EUYET,1,Male,76,Yes,No,0,Yes,46,None,Yes,Yes,Yes,Fiber Optic,Yes,Yes,Yes,No,Yes,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,100.7,4541.2,2259.06,6753.619999999999,1,Yes,1,4 years+,Yes,No,Senioir_citizen
8922-LIEGH,1,Female,72,No,No,0,No,25,None,Yes,Yes,Yes,Fiber Optic,No,Yes,No,No,No,Yes,No,Yes,Month-to-Month,Yes,Bank Withdrawal,89.7,2187.55,909.0,3073.2200000000003,3,Yes,1,3 years,Yes,No,Senioir_citizen
8245-UMPYT,1,Female,66,No,No,0,No,16,None,Yes,Yes,Yes,Fiber Optic,No,No,No,No,Yes,Yes,No,Yes,Month-to-Month,Yes,Bank Withdrawal,96.4,1581.2,513.76,2047.76,3,Yes,1,2 years,Yes,No,Senioir_citizen
5186-SAMNZ,1,Male,75,No,No,0,No,1,None,Yes,No,Yes,Fiber Optic,No,No,No,No,No,No,No,No,Month-to-Month,Yes,Bank Withdrawal,69.5,69.5,41.2,190.7,2,Yes,1,1 year,Yes,No,Senioir_citizen
5373-SFODM,1,Male,65,Yes,No,0,Yes,36,None,Yes,Yes,Yes,Fiber Optic,No,No,No,No,No,Yes,Yes,Yes,Month-to-Month,Yes,Credit Card,85.25,3132.75,883.4399999999999,4016.19,2,Yes,1,3 years,Yes,No,Senioir_citizen
0022-TCJCI,1,Male,79,No,No,0,No,45,None,Yes,No,Yes,DSL,Yes,No,Yes,No,No,Yes,No,Yes,One Year,No,Credit Card,62.7,2791.5,480.15,3271.65,1,Yes,1,4 years+,Yes,No,Senioir_citizen
5130-IEKQT,1,Male,73,No,No,0,No,25,Offer C,Yes,Yes,Yes,Fiber Optic,No,Yes,Yes,No,Yes,Yes,No,Yes,Month-to-Month,No,Credit Card,105.95,2655.25,1158.5,3813.75,2,Yes,1,3 years,Yes,Yes,Senioir_citizen
3269-ATYWD,1,Male,79,No,No,0,No,39,Offer C,Yes,Yes,Yes,Fiber Optic,No,No,No,No,Yes,Yes,No,No,Month-to-Month,Yes,Bank Withdrawal,95.65,3759.05,1635.27,5544.32,1,Yes,1,4 years+,Yes,Yes,Senioir_citizen
0354-WYROK,1,Female,70,Yes,No,0,Yes,31,Offer C,Yes,No,Yes,Fiber Optic,No,No,Yes,Yes,Yes,Yes,No,Yes,Month-to-Month,Yes,Bank Withdrawal,98.9,2911.3,1486.45,4397.75,2,Yes,1,3 years,Yes,Yes,Senioir_citizen
7576-OYWBN,1,Male,71,No,No,0,No,3,None,Yes,Yes,Yes,Fiber Optic,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,76.05,231.8,90.75,322.55,1,Yes,1,1 year,Yes,No,Senioir_citizen
5539-TMZLF,1,Male,69,No,No,0,No,1,None,Yes,No,Yes,Fiber Optic,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,69.75,69.75,33.84,103.59,1,Yes,1,1 year,Yes,No,Senioir_citizen
6861-XWTWQ,1,Male,71,Yes,No,0,Yes,7,None,Yes,Yes,Yes,Fiber Optic,No,No,Yes,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,99.25,665.45,300.44,965.89,2,Yes,1,1 year,Yes,No,Senioir_citizen
4283-FUTGF,1,Male,67,No,No,0,No,19,None,Yes,Yes,Yes,Fiber Optic,No,No,Yes,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,79.85,1471.75,318.82000000000005,1790.5700000000002,3,Yes,1,2 years,Yes,No,Senioir_citizen
2397-BRLOM,1,Male,67,Yes,No,0,Yes,8,None,Yes,No,Yes,Fiber Optic,No,No,No,No,Yes,No,No,Yes,Month-to-Month,Yes,Credit Card,80.45,583.45,215.92,799.37,1,Yes,1,1 year,Yes,No,Senioir_citizen
8510-AWCXC,1,Female,69,No,No,0,No,13,Offer D,Yes,Yes,Yes,Fiber Optic,Yes,No,No,No,Yes,Yes,No,Yes,Month-to-Month,Yes,Bank Withdrawal,100.8,1308.1,93.86,1401.9599999999998,1,Yes,1,2 years,Yes,Yes,Senioir_citizen
8225-BTJAU,1,Male,75,No,No,0,No,10,Offer D,Yes,No,Yes,Fiber Optic,No,No,No,No,No,Yes,No,Yes,Month-to-Month,Yes,Bank Withdrawal,79.25,793.55,75.1,868.65,1,Yes,1,1 year,Yes,Yes,Senioir_citizen
1724-BQUHA,1,Male,67,No,No,0,No,5,None,Yes,No,Yes,Fiber Optic,No,No,No,No,Yes,Yes,No,Yes,Month-to-Month,Yes,Bank Withdrawal,89.5,477.7,228.6,706.3,2,Yes,1,1 year,Yes,No,Senioir_citizen
4826-XTSOH,1,Male,66,Yes,No,0,No,1,None,Yes,Yes,Yes,Fiber Optic,No,No,No,No,Yes,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,86.05,86.05,38.78,124.83,1,Yes,1,1 year,Yes,No,Senioir_citizen
2408-WITXK,1,Female,67,No,No,0,No,10,Offer D,No,No,Yes,DSL,No,No,No,No,No,Yes,No,Yes,Month-to-Month,Yes,Bank Withdrawal,34.7,329.8,0.0,329.8,1,Yes,1,1 year,No,Yes,Senioir_citizen
2634-HCZGT,1,Male,71,Yes,No,0,Yes,53,None,Yes,Yes,Yes,Cable,Yes,No,No,Yes,No,No,No,No,One Year,Yes,Bank Withdrawal,60.05,3229.65,1148.51,4478.16,1,Yes,1,4 years+,Yes,No,Senioir_citizen
7503-QQRVF,1,Male,74,Yes,No,0,Yes,16,Offer D,Yes,No,Yes,Fiber Optic,No,Yes,No,No,No,No,No,Yes,Month-to-Month,Yes,Credit Card,74.3,1178.25,417.92,1596.17,1,Yes,1,2 years,Yes,Yes,Senioir_citizen
0709-TVGUR,1,Female,70,No,No,0,No,9,None,Yes,Yes,Yes,Fiber Optic,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,74.55,622.9,158.04,747.6899999999999,1,Yes,1,1 year,Yes,No,Senioir_citizen
3999-QGRJH,1,Male,80,No,No,0,No,8,None,Yes,No,Yes,Fiber Optic,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,69.7,560.85,119.12,679.97,1,Yes,1,1 year,Yes,No,Senioir_citizen
2454-RPBRZ,1,Female,67,Yes,No,0,Yes,12,Offer D,Yes,Yes,Yes,Fiber Optic,No,Yes,Yes,No,Yes,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,98.1,1060.2,367.56,1378.7,3,Yes,1,1 year,Yes,Yes,Senioir_citizen
2265-CYWIV,1,Female,68,Yes,No,0,Yes,4,None,Yes,Yes,Yes,Fiber Optic,Yes,No,No,No,Yes,Yes,No,Yes,Month-to-Month,Yes,Bank Withdrawal,99.6,347.65,75.64,397.5,1,Yes,1,1 year,Yes,No,Senioir_citizen
4550-VBOFE,1,Male,69,Yes,No,0,Yes,70,None,Yes,Yes,Yes,Fiber Optic,No,Yes,Yes,No,Yes,Yes,No,Yes,Month-to-Month,Yes,Bank Withdrawal,102.95,7101.5,1221.5,8307.76,1,Yes,1,4 years+,Yes,No,Senioir_citizen
7409-KIUTL,1,Female,80,No,No,0,No,1,None,Yes,No,Yes,Fiber Optic,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,71.0,71.0,28.64,99.64,3,Yes,1,1 year,Yes,No,Senioir_citizen
1732-VHUBQ,1,Female,73,Yes,No,0,Yes,47,None,Yes,No,Yes,Fiber Optic,No,No,No,No,No,No,No,Yes,Month-to-Month,No,Bank Withdrawal,70.55,3309.25,1266.65,4548.91,3,Yes,1,4 years+,Yes,No,Senioir_citizen
0679-IDSTG,1,Female,73,Yes,No,0,Yes,1,None,Yes,No,Yes,Fiber Optic,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,69.25,69.25,37.3,106.55,1,Yes,1,1 year,Yes,No,Senioir_citizen
8802-UNOJF,1,Male,65,No,No,0,No,12,Offer D,Yes,No,Yes,Cable,No,Yes,Yes,Yes,No,No,No,No,Month-to-Month,Yes,Credit Card,83.8,1029.75,343.56,1408.73,1,Yes,1,1 year,Yes,Yes,Senioir_citizen
2845-AFFTX,1,Male,78,Yes,No,0,No,41,None,Yes,Yes,Yes,Fiber Optic,No,No,Yes,No,Yes,Yes,No,Yes,Month-to-Month,Yes,Bank Withdrawal,99.8,4259.3,924.96,5175.38,1,Yes,1,4 years+,Yes,No,Senioir_citizen
2815-CPTUL,1,Male,68,No,No,0,No,5,None,Yes,No,Yes,Fiber Optic,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Credit Card,70.25,331.9,11.35,330.77,2,Yes,1,1 year,Yes,No,Senioir_citizen
1891-FZYSA,1,Male,65,Yes,No,0,Yes,69,None,Yes,Yes,Yes,Fiber Optic,No,Yes,No,No,Yes,No,No,No,Month-to-Month,Yes,Bank Withdrawal,89.95,6143.15,1127.46,7373.82,1,Yes,1,4 years+,Yes,No,Senioir_citizen
6022-UGGSO,1,Female,70,No,No,0,No,32,Offer C,Yes,No,Yes,Fiber Optic,No,Yes,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,74.4,2276.95,1063.04,3295.68,1,Yes,1,3 years,Yes,Yes,Senioir_citizen
3923-CSIHK,1,Female,69,Yes,No,0,Yes,50,None,Yes,No,Yes,Cable,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,71.05,3444.85,230.0,3674.85,3,Yes,1,4 years+,Yes,No,Senioir_citizen
3677-IYRBF,1,Female,73,No,No,0,No,2,None,No,No,Yes,DSL,No,No,Yes,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,30.4,78.65,0.0,78.65,1,Yes,1,1 year,No,No,Senioir_citizen
8118-LSUEL,1,Male,74,No,No,0,No,23,None,Yes,Yes,Yes,Fiber Optic,No,Yes,Yes,No,Yes,Yes,No,Yes,Month-to-Month,Yes,Bank Withdrawal,106.4,2483.5,405.2600000000001,2888.76,1,Yes,1,2 years,Yes,No,Senioir_citizen
4248-HCETZ,1,Male,77,Yes,No,0,Yes,30,Offer C,Yes,No,Yes,Fiber Optic,No,Yes,Yes,No,No,No,No,Yes,Month-to-Month,Yes,Credit Card,79.65,2365.15,186.9,2552.05,3,Yes,1,3 years,Yes,Yes,Senioir_citizen
9174-FKWZE,1,Female,70,No,No,0,No,1,None,Yes,No,No,None,No,No,No,No,No,No,No,No,Month-to-Month,Yes,Bank Withdrawal,19.45,19.45,22.92,42.370000000000005,1,Yes,1,1 year,Yes,No,Senioir_citizen
5307-DZCVC,1,Female,78,Yes,No,0,No,32,Offer C,Yes,Yes,Yes,Fiber Optic,No,No,No,No,Yes,No,No,Yes,Month-to-Month,Yes,Credit Card,85.95,2628.6,1566.4,4195.0,3,Yes,1,3 years,Yes,Yes,Senioir_citizen
8679-JOEVF,1,Female,75,No,No,0,No,16,None,Yes,No,Yes,DSL,No,No,No,Yes,Yes,No,No,Yes,Month-to-Month,No,Bank Withdrawal,59.4,1023.9,589.28,1613.1799999999998,1,Yes,1,2 years,Yes,No,Senioir_citizen
4803-AXVYP,1,Female,75,No,No,0,No,38,Offer C,Yes,Yes,Yes,Fiber Optic,No,No,No,Yes,Yes,Yes,No,Yes,Month-to-Month,Yes,Bank Withdrawal,99.55,3734.25,1800.82,5535.07,1,Yes,1,4 years+,Yes,Yes,Senioir_citizen
5649-ANRML,1,Male,76,No,No,0,No,2,Offer E,Yes,No,Yes,Fiber Optic,No,Yes,Yes,Yes,No,Yes,No,Yes,Month-to-Month,Yes,Credit Card,95.1,180.25,25.92,206.17,3,Yes,1,1 year,Yes,Yes,Senioir_citizen
7395-IGJOS,1,Male,70,Yes,No,0,Yes,17,None,Yes,No,Yes,Fiber Optic,No,No,No,No,No,Yes,No,Yes,Month-to-Month,No,Bank Withdrawal,81.5,1329.2,161.5,1490.7,2,Yes,1,2 years,Yes,No,Senioir_citizen
9907-SWKKF,1,Female,69,No,No,0,No,1,Offer E,No,No,Yes,DSL,No,No,No,No,No,No,No,Yes,Month-to-Month,No,Credit Card,25.05,25.05,0.0,25.05,1,Yes,1,1 year,No,Yes,Senioir_citizen
6397-JNZZG,1,Female,70,Yes,No,0,Yes,43,Offer B,No,No,Yes,DSL,No,Yes,Yes,No,Yes,Yes,No,Yes,Month-to-Month,No,Credit Card,55.55,2342.2,0.0,2342.2,1,Yes,1,4 years+,No,Yes,Senioir_citizen
7779-LGOVN,1,Male,74,Yes,No,0,Yes,10,None,Yes,Yes,Yes,Cable,No,No,No,No,No,Yes,No,Yes,Month-to-Month,Yes,Bank Withdrawal,86.65,856.65,465.0,1321.65,1,Yes,1,1 year,Yes,No,Senioir_citizen
9710-ZUSHQ,1,Female,77,No,No,0,No,37,Offer C,Yes,Yes,Yes,Fiber Optic,Yes,Yes,No,No,Yes,Yes,No,Yes,Month-to-Month,Yes,Bank Withdrawal,106.75,4056.75,1548.45,5605.2,1,Yes,1,4 years+,Yes,Yes,Senioir_citizen
3902-FOIGH,1,Male,66,Yes,No,0,Yes,12,None,Yes,Yes,Yes,Fiber Optic,No,Yes,No,No,Yes,Yes,No,Yes,Month-to-Month,Yes,Bank Withdrawal,101.35,1218.55,582.0,1800.55,1,Yes,1,1 year,Yes,No,Senioir_citizen
3318-OSATS,1,Male,70,No,No,0,No,35,Offer C,Yes,Yes,Yes,Fiber Optic,No,No,No,No,Yes,Yes,No,No,Month-to-Month,Yes,Bank Withdrawal,95.45,3474.05,1228.5,4782.55,2,Yes,1,3 years,Yes,Yes,Senioir_citizen
2636-ALXXZ,1,Female,68,No,No,0,No,1,Offer E,Yes,No,Yes,Fiber Optic,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,69.6,69.6,45.8,115.4,2,Yes,1,1 year,Yes,Yes,Senioir_citizen
9885-CSMWE,1,Female,65,No,No,0,No,1,Offer E,Yes,No,Yes,Fiber Optic,No,No,No,No,Yes,No,No,Yes,Month-to-Month,No,Bank Withdrawal,78.45,78.45,18.37,96.82,1,Yes,1,1 year,Yes,Yes,Senioir_citizen
8058-JMEQO,1,Female,76,No,No,0,No,9,Offer E,Yes,Yes,Yes,Fiber Optic,No,No,No,No,No,Yes,No,Yes,Month-to-Month,Yes,Bank Withdrawal,84.45,762.5,116.19,878.69,3,Yes,1,1 year,Yes,Yes,Senioir_citizen
7657-DYEPJ,1,Male,73,No,No,0,No,38,Offer C,Yes,No,Yes,Cable,No,Yes,Yes,Yes,Yes,No,No,Yes,One Year,Yes,Credit Card,70.15,2497.35,218.5,2715.85,3,Yes,1,4 years+,Yes,Yes,Senioir_citizen
8276-MQBYC,1,Male,70,No,No,0,No,51,Offer B,Yes,Yes,Yes,Fiber Optic,No,No,Yes,No,Yes,Yes,No,Yes,Month-to-Month,Yes,Bank Withdrawal,97.8,4913.3,993.99,5907.29,2,Yes,1,4 years+,Yes,Yes,Senioir_citizen
6015-VVHHE,1,Female,68,No,No,0,No,5,None,Yes,Yes,Yes,Fiber Optic,No,No,No,No,Yes,No,No,Yes,Month-to-Month,Yes,Credit Card,83.15,446.05,209.15,655.2,3,Yes,1,1 year,Yes,No,Senioir_citizen
2516-VQRRV,1,Female,77,No,No,0,No,2,None,Yes,Yes,Yes,Fiber Optic,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Credit Card,75.45,158.4,46.92,205.32,3,Yes,1,1 year,Yes,No,Senioir_citizen
7580-UGXNC,1,Female,73,No,No,0,No,2,None,Yes,No,Yes,DSL,Yes,Yes,No,No,No,No,No,Yes,Month-to-Month,No,Credit Card,54.85,104.2,51.48,155.68,1,Yes,1,1 year,Yes,No,Senioir_citizen
5178-LMXOP,1,Male,71,Yes,No,0,Yes,1,None,Yes,Yes,Yes,Fiber Optic,No,No,No,No,Yes,Yes,No,Yes,Month-to-Month,Yes,Bank Withdrawal,95.1,95.1,4.89,99.99,1,Yes,1,1 year,Yes,No,Senioir_citizen
7056-IMHCC,1,Male,69,Yes,No,0,Yes,53,Offer B,Yes,Yes,Yes,Fiber Optic,No,Yes,No,No,Yes,Yes,No,Yes,Month-to-Month,Yes,Bank Withdrawal,101.9,5549.4,420.82,5970.219999999999,1,Yes,1,4 years+,Yes,Yes,Senioir_citizen
8749-JMNKX,1,Male,80,Yes,No,0,Yes,51,Offer B,Yes,Yes,Yes,Fiber Optic,Yes,No,Yes,No,Yes,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,93.8,4750.95,1129.14,5880.09,1,Yes,1,4 years+,Yes,Yes,Senioir_citizen
0917-EZOLA,1,Male,66,Yes,No,0,No,72,None,Yes,Yes,Yes,Fiber Optic,No,Yes,Yes,No,Yes,Yes,No,Yes,Two Year,Yes,Bank Withdrawal,104.15,7689.95,434.16,8124.11,3,Yes,1,4 years+,Yes,No,Senioir_citizen
8414-MYSHR,1,Male,79,No,No,0,No,5,None,Yes,No,Yes,Fiber Optic,No,No,No,No,Yes,Yes,No,Yes,Month-to-Month,Yes,Bank Withdrawal,91.4,449.75,22.95,472.7,1,Yes,1,1 year,Yes,No,Senioir_citizen
4988-IQIGL,1,Male,80,No,No,0,No,1,None,Yes,Yes,Yes,Fiber Optic,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,75.35,75.35,28.49,103.84,3,Yes,1,1 year,Yes,No,Senioir_citizen
4706-AXVKM,1,Female,78,No,No,0,No,11,None,Yes,Yes,Yes,Fiber Optic,No,No,No,No,No,Yes,No,Yes,Month-to-Month,Yes,Credit Card,84.8,906.85,45.1,951.95,2,Yes,1,1 year,Yes,No,Senioir_citizen
